split,alpha,feature,coefficient
fold_1,0.02728333376486768,transformed_0,0.15082822687049113
fold_1,0.02728333376486768,transformed_1,-0.39709536857903405
fold_1,0.02728333376486768,transformed_2,-0.05264181429111936
fold_1,0.02728333376486768,transformed_3,-0.254560424007803
fold_1,0.02728333376486768,transformed_4,-0.1107798952389268
fold_1,0.02728333376486768,transformed_5,1.5752030564058455
fold_1,0.02728333376486768,transformed_6,-1.7204786955244842
fold_1,0.02728333376486768,transformed_7,-1.4090281003963003
fold_1,0.02728333376486768,transformed_8,2.130844880365121
fold_1,0.02728333376486768,transformed_9,-0.04083788368638863
fold_1,0.02728333376486768,transformed_10,-0.00874311773203984
fold_1,0.02728333376486768,transformed_11,0.37166765262732615
fold_1,0.02728333376486768,transformed_12,0.04057461025332776
fold_1,0.02728333376486768,transformed_13,-0.21555313913255486
fold_1,0.02728333376486768,transformed_14,-0.1974302736270129
fold_1,0.02728333376486768,transformed_15,-0.043617716214197966
fold_1,0.02728333376486768,transformed_16,0.029662025304576733
fold_1,0.02728333376486768,transformed_17,0.09395570828456545
fold_1,0.02728333376486768,transformed_18,0.024668039801539976
fold_1,0.02728333376486768,transformed_19,0.0038222972248460607
fold_1,0.02728333376486768,transformed_20,0.029774167306612753
fold_1,0.02728333376486768,transformed_21,-0.020810381033728786
fold_1,0.02728333376486768,transformed_22,0.10660184561186326
fold_1,0.02728333376486768,transformed_23,-0.10316699604706425
fold_1,0.02728333376486768,transformed_24,0.00865414962098665
fold_1,0.02728333376486768,transformed_25,-0.17524750507144216
fold_1,0.02728333376486768,transformed_26,0.13890369381785828
fold_1,0.02728333376486768,transformed_27,0.015005836154490027
fold_1,0.02728333376486768,transformed_28,0.04561449638322568
fold_1,0.02728333376486768,transformed_29,0.027941843461383176
fold_1,0.02728333376486768,transformed_30,-0.013534588019186722
fold_1,0.02728333376486768,transformed_31,0.004502464299548592
fold_1,0.02728333376486768,transformed_32,-0.0045024642781754665
fold_1,0.02728333376486768,transformed_33,-0.004502464289998898
fold_1,0.02728333376486768,transformed_34,-0.004502464257939209
fold_1,0.02728333376486768,transformed_35,-0.004502464258735017
fold_1,0.02728333376486768,transformed_36,-0.0045024642549833516
fold_1,0.02728333376486768,transformed_37,-0.0045024642606676935
fold_1,0.02728333376486768,transformed_38,-0.004502464260099259
fold_1,0.02728333376486768,transformed_39,-0.00450246424065881
fold_1,0.02728333376486768,transformed_40,-0.004502464254642291
fold_2,20.309176209047347,transformed_0,0.19145862650680467
fold_2,20.309176209047347,transformed_1,-0.3601231377091991
fold_2,20.309176209047347,transformed_2,-0.045933377386795794
fold_2,20.309176209047347,transformed_3,-0.18705289030595415
fold_2,20.309176209047347,transformed_4,-0.11730197362348391
fold_2,20.309176209047347,transformed_5,0.11843510721702549
fold_2,20.309176209047347,transformed_6,0.040437123424208285
fold_2,20.309176209047347,transformed_7,-0.0222093379075886
fold_2,20.309176209047347,transformed_8,0.03366892615528583
fold_2,20.309176209047347,transformed_9,-0.011551195734599756
fold_2,20.309176209047347,transformed_10,0.020438264279399265
fold_2,20.309176209047347,transformed_11,0.1959896712337309
fold_2,20.309176209047347,transformed_12,-0.09816980919494134
fold_2,20.309176209047347,transformed_13,-0.16748908006089566
fold_2,20.309176209047347,transformed_14,-0.097822355863141
fold_2,20.309176209047347,transformed_15,0.021999940313532917
fold_2,20.309176209047347,transformed_16,0.0035586797924831437
fold_2,20.309176209047347,transformed_17,0.04053934043034779
fold_2,20.309176209047347,transformed_18,0.03832291864717163
fold_2,20.309176209047347,transformed_19,0.03121293388087565
fold_2,20.309176209047347,transformed_20,-0.059063005487623776
fold_2,20.309176209047347,transformed_21,-0.008254537288718833
fold_2,20.309176209047347,transformed_22,0.05063198327236951
fold_2,20.309176209047347,transformed_23,-0.038647990526469056
fold_2,20.309176209047347,transformed_24,0.04950409517914012
fold_2,20.309176209047347,transformed_25,-0.03714755657303476
fold_2,20.309176209047347,transformed_26,0.014513598888352464
fold_2,20.309176209047347,transformed_27,0.07993603394106374
fold_2,20.309176209047347,transformed_28,0.01493362033624146
fold_2,20.309176209047347,transformed_29,0.03661788362583511
fold_2,20.309176209047347,transformed_30,-0.010513956553819231
fold_2,20.309176209047347,transformed_31,0.0013377354647623463
fold_2,20.309176209047347,transformed_32,-0.0013377354647714501
fold_2,20.309176209047347,transformed_33,-0.0013377354647736706
fold_2,20.309176209047347,transformed_34,-0.001337735464771006
fold_2,20.309176209047347,transformed_35,-0.0013377354647703399
fold_2,20.309176209047347,transformed_36,-0.0013377354647687856
fold_2,20.309176209047347,transformed_37,-0.001337735464766121
fold_2,20.309176209047347,transformed_38,-0.0013377354647665651
fold_2,20.309176209047347,transformed_39,-0.001337735464766343
fold_2,20.309176209047347,transformed_40,-0.001337735464766121
fold_3,30.702906297578497,transformed_0,0.04925587638761131
fold_3,30.702906297578497,transformed_1,-0.138752344719263
fold_3,30.702906297578497,transformed_2,-0.13964666282028956
fold_3,30.702906297578497,transformed_3,-0.10937123419994985
fold_3,30.702906297578497,transformed_4,-0.25959693818066
fold_3,30.702906297578497,transformed_5,0.07883113410510467
fold_3,30.702906297578497,transformed_6,0.008151594576514515
fold_3,30.702906297578497,transformed_7,-0.03291441809508188
fold_3,30.702906297578497,transformed_8,0.009309935452913087
fold_3,30.702906297578497,transformed_9,-0.028582395711803835
fold_3,30.702906297578497,transformed_10,0.002955351715951293
fold_3,30.702906297578497,transformed_11,0.17337469063692368
fold_3,30.702906297578497,transformed_12,-0.07653989890474672
fold_3,30.702906297578497,transformed_13,-0.09492478677439287
fold_3,30.702906297578497,transformed_14,-0.2641019942321551
fold_3,30.702906297578497,transformed_15,-0.08984836701486476
fold_3,30.702906297578497,transformed_16,0.02109495117949478
fold_3,30.702906297578497,transformed_17,0.08156090693187679
fold_3,30.702906297578497,transformed_18,0.08031028710394628
fold_3,30.702906297578497,transformed_19,0.03924725625582383
fold_3,30.702906297578497,transformed_20,-0.11349047487193942
fold_3,30.702906297578497,transformed_21,0.029471755613915546
fold_3,30.702906297578497,transformed_22,0.027785504465439093
fold_3,30.702906297578497,transformed_23,-0.030502729677411917
fold_3,30.702906297578497,transformed_24,0.054712075411875484
fold_3,30.702906297578497,transformed_25,-0.019314473578941865
fold_3,30.702906297578497,transformed_26,0.003517888191689692
fold_3,30.702906297578497,transformed_27,0.05590566301652278
fold_3,30.702906297578497,transformed_28,0.05708342365704988
fold_3,30.702906297578497,transformed_29,0.04961956350484016
fold_3,30.702906297578497,transformed_30,-0.001973990652714752
fold_3,30.702906297578497,transformed_31,0.00035281316734869783
fold_3,30.702906297578497,transformed_32,-0.0003528131673449231
fold_3,30.702906297578497,transformed_33,-0.0003528131673370405
fold_3,30.702906297578497,transformed_34,-0.0003528131673415924
fold_3,30.702906297578497,transformed_35,-0.0003528131673417034
fold_3,30.702906297578497,transformed_36,-0.0003528131673455892
fold_3,30.702906297578497,transformed_37,-0.00035281316735680246
fold_3,30.702906297578497,transformed_38,-0.0003528131673584678
